candidate,party,votes,percentage,election_year,date,candidate_name,comment,postal_data,poll_data,final_percentage,negative_prob,neutral_prob,positive_prob
Ranil,IND16,2299767,17.27,2024,8/15/2024,Ranil,"You were there in the Parliament from 1977 holding almost all the portfolios from MP, Cabinet,PM, to President. Are you saying the change you couldn't do for last 47 years can be done in next 5 years? (If elected). Please don't act like a child trying to mislead people. We remember CBSL Bond scam and recently Visa scam. With all these you have the most corrupted people in the history of SL parliament around you and waiting for your treat.",12.91,26.0,,0.8741746544837952,0.1220273673534393,0.0037980505730956
Ranil,IND16,2299767,17.27,2024,8/15/2024,Ranil,anil W is the best suited for the next four SriLanka. His politics and agenda will make SL move forward.,12.91,26.0,,0.0013465353986248,0.0326365604996681,0.966016948223114
Ranil,IND16,2299767,17.27,2024,8/15/2024,Ranil,The tea plantation workers are also the Sri Lankan people but they aren’t being helped. You have been president for the last 2 years and haven’t helped them. The rapes of young girls have gone up. The gun violence has gone up. How can the people of Sri Lanka believe your duties,12.91,26.0,,0.9761406183242798,0.0212016552686691,0.0026577089447528
Ranil,IND16,2299767,17.27,2024,8/15/2024,Ranil,My president,12.91,26.0,,0.003246092936024,0.0668722838163375,0.9298816323280334
Ranil,IND16,2299767,17.27,2024,8/15/2024,Ranil,"Huh? You've been in Politics for decades, our PM so many times and you're saying that its only since 2022 you've done something?!",12.91,26.0,,0.5571517944335938,0.4178888201713562,0.024959398433566
Ranil,IND16,2299767,17.27,2024,8/13/2024,Ranil,Close all the unis. Keep people dumber. We do not need educated. Easy to rule. Kill everyone the day they retire and save on retirement and medical costs. Grow grass instead of food.,12.91,26.0,,0.9772709012031556,0.0191458668559789,0.0035831436980515
Ranil,IND16,2299767,17.27,2024,8/13/2024,Ranil,put the fries in the bag bro,12.91,26.0,,0.0165432468056678,0.9572397470474244,0.0262170135974884
Ranil,IND16,2299767,17.27,2024,8/13/2024,Ranil,I like this. Policy based discussion rather than mud slinging.,12.91,26.0,,0.0022913310676813,0.0331526771187782,0.9645559191703796
Ranil,IND16,2299767,17.27,2024,8/13/2024,Ranil,He has already destroyed higher education,12.91,26.0,,0.9781508445739746,0.0179452188313007,0.0039039019029587
Ranil,IND16,2299767,17.27,2024,8/13/2024,Ranil,His Excellency President Kind attention for KDU Rathmalana...highly corrupted for admission,12.91,26.0,,0.9314106106758118,0.0652113631367683,0.0033780762460082
Ranil,IND16,2299767,17.27,2024,8/13/2024,Ranil,"Under Ranil Wickramasinghe's guidance, Sri Lanka saw stability and growth. His vision is unparalleled....",12.91,26.0,,0.0012170788832008,0.0293805040419101,0.9694024920463562
Ranil,IND16,2299767,17.27,2024,8/13/2024,Ranil,"This is really some area we need to focus on, mr president and minister of education",12.91,26.0,,0.0123067991808056,0.8764046430587769,0.1112885177135467
Ranil,IND16,2299767,17.27,2024,8/13/2024,Ranil,Wishing your continued success,12.91,26.0,,0.0018449602648615,0.0108599411323666,0.9872950911521912
Ranil,IND16,2299767,17.27,2024,8/13/2024,Ranil,Best wishes from Los Angeles.,12.91,26.0,,0.0013896332820877,0.0158015694469213,0.9828087687492372
Ranil,IND16,2299767,17.27,2024,8/13/2024,Ranil,"Wishing you continued success, President Ranil",12.91,26.0,,0.001490628812462,0.0103306863456964,0.9881786704063416
Ranil,IND16,2299767,17.27,2024,8/9/2024,Ranil,"Mr. President, are you watching The House of Cards these days?",12.91,26.0,,0.0161973927170038,0.9643400311470032,0.0194624979048967
Ranil,IND16,2299767,17.27,2024,8/9/2024,Ranil,"Shows how politically and morally bankrupt you are, when your 'squad' consists of Prasanna Ranatunga, Mahindananda, Rohitha A, Pavithra, et al.",12.91,26.0,,0.9726096987724304,0.0246944520622491,0.0026958214584738
Ranil,IND16,2299767,17.27,2024,8/9/2024,Ranil,You have been very busy today sir. Putting us younger folks to shame with your energy,12.91,26.0,,0.9274290800094604,0.0660930201411247,0.0064779166132211
Ranil,IND16,2299767,17.27,2024,8/9/2024,Ranil,Would love to see you on a common platform with the other presidential candidates - answering randomly picked questions.,12.91,26.0,,0.0013389458181336,0.0241031516343355,0.9745578169822692
Ranil,IND16,2299767,17.27,2024,8/9/2024,Ranil,"Yes, you don't have time to do politics...",12.91,26.0,,0.8526371717453003,0.1409888565540313,0.0063739889301359
Ranil,IND16,2299767,17.27,2024,8/9/2024,Ranil,Happy,12.91,26.0,,0.0022315809037536,0.0144984740763902,0.9832699298858644
Ranil,IND16,2299767,17.27,2024,8/9/2024,Ranil,We are definitely with you sir,12.91,26.0,,0.0017738628666847,0.0334922634065151,0.964733898639679
Ranil,IND16,2299767,17.27,2024,8/9/2024,Ranil,"As a leader who loves the country without party differences, what you are doing for this country is very valuable and should be highly appreciated",12.91,26.0,,0.0016475366428494,0.0065309409983456,0.9918214678764344
Ranil,IND16,2299767,17.27,2024,8/9/2024,Ranil,President Ranil Wickremesinghe is the only leader who can make the country a strong economy. Thank you very much to all who support the country buildin,12.91,26.0,,0.0018790183821693,0.0062811123207211,0.99183988571167
Ranil,IND16,2299767,17.27,2024,8/9/2024,Ranil,Now we know you do this . We are all giving our best wishes,12.91,26.0,,0.0014013804029673,0.0250022448599338,0.9735963940620422
Ranil,IND16,2299767,17.27,2024,8/7/2024,Ranil,His efforts to strengthen democratic institutions are crucial for Sri Lanka’s stability.,12.91,26.0,,0.0014557164395228,0.0328042320907115,0.9657400250434875
Ranil,IND16,2299767,17.27,2024,8/7/2024,Ranil,"Ranil wickremesinghe is the only leader who had the backbone to take the leadership of our country, while other leaders stepped back when our country fell into a huge economic crisis.",12.91,26.0,,0.0508982129395008,0.3228490650653839,0.6262526512145996
Ranil,IND16,2299767,17.27,2024,8/7/2024,Ranil,Laat best question,12.91,26.0,,0.0060715042054653,0.7505491375923157,0.2433792948722839
Ranil,IND16,2299767,17.27,2024,8/7/2024,Ranil,"Thankyou for coming out as a candidate to this presidential election sir, we need you!!! RW",12.91,26.0,,0.001201159437187,0.015284682624042,0.9835141897201538
Ranil,IND16,2299767,17.27,2024,8/7/2024,Ranil,Your the best sir. Keep it up,12.91,26.0,,0.002194243716076,0.0070780580863356,0.9907276630401612
Ranil,IND16,2299767,17.27,2024,8/7/2024,Ranil,yes,12.91,26.0,,0.0146857621148228,0.5026718378067017,0.4826423227787018
Ranil,IND16,2299767,17.27,2024,8/7/2024,Ranil,Yes Sri Lanka can. But not with robbers Ranil.,12.91,26.0,,0.4999158978462219,0.4934009313583374,0.0066832304000854
Ranil,IND16,2299767,17.27,2024,8/7/2024,Ranil,Ranil's leadership is proactive.,12.91,26.0,,0.0016985283000394,0.0597754269838333,0.9385260939598083
Ranil,IND16,2299767,17.27,2024,8/7/2024,Ranil,you boast that you do not want to fight in this election and it is up #lka to choose you or not. yet you put a great effort into it. it's OK.. but #lka knows that you play a game of chess in which you always get beaten except for the last time which was a glitch in the universe,12.91,26.0,,0.2871308028697967,0.6741032004356384,0.0387659780681133
Ranil,IND16,2299767,17.27,2024,8/7/2024,Ranil,"You will definitely be our next president too, the whole nation is with you.",12.91,26.0,,0.0017486907308921,0.0078197149559855,0.9904316067695618
Ranil,IND16,2299767,17.27,2024,8/5/2024,Ranil,lease kind enough and give me an opportunity to any district of Sri Lanka.,12.91,26.0,,0.0028233805205672,0.6988487243652344,0.2983279526233673
Ranil,IND16,2299767,17.27,2024,8/5/2024,Ranil,Thank you for your kind consideration for giving English teaching appointments.,12.91,26.0,,0.001166840782389,0.0191659703850746,0.9796671867370604
Ranil,IND16,2299767,17.27,2024,8/5/2024,Ranil,His efforts to improve infrastructure have positively impacted the country’s development.,12.91,26.0,,0.0017324753571301,0.0314154252409935,0.9668521285057068
Ranil,IND16,2299767,17.27,2024,8/5/2024,Ranil,May Gangarama Podi Hamuduruwo attain supreme Bliss of Nibbana,12.91,26.0,,0.0026906363200396,0.2599793374538421,0.7373300194740295
Ranil,IND16,2299767,17.27,2024,8/5/2024,Ranil,Excellent explanation,12.91,26.0,,0.004307220224291,0.0404668822884559,0.955225944519043
Ranil,IND16,2299767,17.27,2024,8/5/2024,Ranil,Repect Sir..,12.91,26.0,,0.006304255221039,0.8804632425308228,0.1132324561476707
Ranil,IND16,2299767,17.27,2024,8/5/2024,Ranil,Am helfe prsidant you we are matale,12.91,26.0,,0.0052710315212607,0.9464532136917114,0.0482757836580276
Ranil,IND16,2299767,17.27,2024,8/5/2024,Ranil,"Dear Mr Ranil., Please bring back the re-loadable plastic card for bus passengers and solve a huge current problem in today's passenger community.Had an issue with the conductor on the way to this funeral too.All the very best to you. I am also an Old Royalist.",12.91,26.0,,0.1004793122410774,0.6209771037101746,0.278543621301651
Ranil,IND16,2299767,17.27,2024,8/5/2024,Ranil,"En Ry Hossen This platform was recommended to me by an online friend, I thought it was a scam company... but I tried it and here I am making a big profit with a small start-up capital. I just want to share it with people",12.91,26.0,,0.0035283581819385,0.0752087458968162,0.9212628602981568
Ranil,IND16,2299767,17.27,2024,8/5/2024,Ranil,"You will definitely be our next president too, the whole nation is with you",12.91,26.0,,0.0017380384961143,0.0078548733144998,0.9904070496559144
Ranil,IND16,2299767,17.27,2024,7/29/2024,Ranil,"Actually RW is very wrong the way he handled the crisis two years back. He should allow it to happen for another few months at least for 3 months seeing people suffering and dying. At least 10,000 deaths. Then only fools of this country realise the reality. Cheers for RW",12.91,26.0,,0.9780559539794922,0.0192317105829715,0.0027123340405523
Ranil,IND16,2299767,17.27,2024,7/29/2024,Ranil,Great leader,12.91,26.0,,0.0026337704621255,0.0098806712776422,0.9874855875968932
Ranil,IND16,2299767,17.27,2024,7/29/2024,Ranil,"We all are with you, our president.",12.91,26.0,,0.001935867825523,0.0483645610511302,0.9496995806694032
Ranil,IND16,2299767,17.27,2024,7/29/2024,Ranil,Wish for your victory,12.91,26.0,,0.0020507182925939,0.041307508945465,0.9566417932510376
Ranil,IND16,2299767,17.27,2024,7/29/2024,Ranil,All the very best Sir. May the Noble Triple Gem Bless You to lead the country in the right direction,12.91,26.0,,0.0014097274979576,0.008904630318284,0.989685595035553
Ranil,IND16,2299767,17.27,2024,7/29/2024,Ranil,Finally saloon door opened,12.91,26.0,,0.0033086594194173,0.6497552394866943,0.3469361066818237
Ranil,IND16,2299767,17.27,2024,7/29/2024,Ranil,"There will always be opportunistic people flocking around power, just like flies around a pile of manure.",12.91,26.0,,0.9378771781921388,0.0571347437798976,0.0049881343729794
Ranil,IND16,2299767,17.27,2024,7/29/2024,Ranil,Excellent statement Mr President. Where there is unity there is always victory.,12.91,26.0,,0.0015738129150122,0.0128220962360501,0.985604166984558
Ranil,IND16,2299767,17.27,2024,7/29/2024,Ranil,They are all CORRUPT and INCOMPETENT. They have NO Where to Go. Ranil won't sack such corrupt Ministers. Ranil has NO selected Party who has been satisfactory past 10 years. He is a LONER,12.91,26.0,,0.9826268553733826,0.0139604434370994,0.0034127465914934
Ranil,IND16,2299767,17.27,2024,7/29/2024,Ranil,"Win or lose, sir you have done a good job. Protect your legacy, leave at the top if and when so required.",12.91,26.0,,0.0014396148035302,0.0139201246201992,0.9846402406692504
Ranil,IND16,2299767,17.27,2024,7/28/2024,Ranil,Ah thpeople saying here that president RW should have taken action politicians & put them in jail. There was a bigger challenge for RW to make sure the people access to basic necessities and removing the long queues.Moreover the loan restructuring and IMF assistance. He did that.e saviour of Rajapakshas,12.91,26.0,,0.184349924325943,0.7052364349365234,0.1104136481881141
Ranil,IND16,2299767,17.27,2024,7/28/2024,Ranil,"Bro, It's basically your JOB as a president to make sure the country's economy grows. You didn't do any of us any favours. Other buggers royally screwed us up. You are not any different. What's your plan to cut gov expenditure and all the freeloaders?",12.91,26.0,,0.9597713351249696,0.0369763933122158,0.0032522564288228
Ranil,IND16,2299767,17.27,2024,7/28/2024,Ranil,rom the time you took over our loans have increased,12.91,26.0,,0.500293493270874,0.4837222695350647,0.0159842632710933
Ranil,IND16,2299767,17.27,2024,7/28/2024,Ranil,So he made another segment suffer by getting them to pay taxes for the sins of the bankruptcy culprits.,12.91,26.0,,0.9652454257011414,0.0323793143033981,0.002375368727371
Ranil,IND16,2299767,17.27,2024,7/28/2024,Ranil,all the previous presidents took responsible of a stable country but only Ranil took responsible of a bankrupt country.,12.91,26.0,,0.063767172396183,0.9037836194038392,0.0324491187930107
Ranil,IND16,2299767,17.27,2024,7/28/2024,Ranil,One of the greatest leader that can achieve for any country,12.91,26.0,,0.0021988456137478,0.0061804270371794,0.9916207790374756
Ranil,IND16,2299767,17.27,2024,7/28/2024,Ranil,Mr president we will support you always,12.91,26.0,,0.0016381500754505,0.0123133743181824,0.986048460006714
Ranil,IND16,2299767,17.27,2024,7/28/2024,Ranil,Everyone is together for the country at this time,12.91,26.0,,0.0025199870578944,0.5688095688819885,0.4286703765392303
Ranil,IND16,2299767,17.27,2024,7/28/2024,Ranil,All the best,12.91,26.0,,0.002969516441226,0.0213035903871059,0.9757269024848938
Ranil,IND16,2299767,17.27,2024,7/28/2024,Ranil,thief thief thief,12.91,26.0,,0.6217197775840759,0.3605390191078186,0.0177412126213312
Ranil,IND16,2299767,17.27,2024,7/27/2024,Ranil,People have short memories and this was evident in 2004 and many more times. Pray they will use their brains this time,12.91,26.0,,0.9706145524978638,0.025942213833332,0.0034431542735546
Ranil,IND16,2299767,17.27,2024,7/27/2024,Ranil,Can you elaborate further on your monthly and yearly plans to help the people of Sri lanka. Not just the rich people but the more important middle and lower class?,12.91,26.0,,0.0059744440950453,0.8662063479423523,0.1278192698955536
Ranil,IND16,2299767,17.27,2024,7/27/2024,Ranil,Great visionary leader. Need of the hour. Thank you Mr President. Yes we Can. Only Ranil Can.,12.91,26.0,,0.0019361015874892,0.005995372775942,0.9920685291290284
Ranil,IND16,2299767,17.27,2024,7/27/2024,Ranil,Behind you all the way Sir. Let's make Lanka great again.,12.91,26.0,,0.0014232991961762,0.0097236698493361,0.9888529777526855
Ranil,IND16,2299767,17.27,2024,7/27/2024,Ranil,"Wish you all the best. You have proven yourself by keeping country before anything past years. In this battle, once you win, country will win. May triple gems bless you.",12.91,26.0,,0.0014505430590361,0.0071175857447087,0.9914318323135376
Ranil,IND16,2299767,17.27,2024,7/27/2024,Ranil,We will definitely join with you mr president,12.91,26.0,,0.0014610587386414,0.0137836439535021,0.9847552180290222
Ranil,IND16,2299767,17.27,2024,7/27/2024,Ranil,"Reviving a country that had fallen to the brink of bankruptcy is a challenge...If there is a leader who has accepted such a challenge and successfully completed the challenge, then it is Ranil Wickramasinghe....Sri Lanka that used to see an image of Somalia...Today, it is strengthening itself economically by confronting the international community and is presiding over a journey forward.",12.91,26.0,,0.0042498731054365,0.1925104409456253,0.8032397031784058
Ranil,IND16,2299767,17.27,2024,7/27/2024,Ranil,"Hats off to you sir ,for wht you have done to bring our country to this current state.",12.91,26.0,,0.0016666798619553,0.0129432240501046,0.9853900671005248
Ranil,IND16,2299767,17.27,2024,7/27/2024,Ranil,God bless you sir,12.91,26.0,,0.0017229646909981,0.0152707519009709,0.9830062985420228
Ranil,IND16,2299767,17.27,2024,7/27/2024,Ranil,Congratulations sir,12.91,26.0,,0.002440741052851,0.0243355743587017,0.9732236862182616
Ranil,IND16,2299767,17.27,2024,7/26/2024,Ranil,You would have been in power in this difficult time,12.91,26.0,,0.0177654810249805,0.6466204524040222,0.3356139957904815
Ranil,IND16,2299767,17.27,2024,7/26/2024,Ranil,"the demise of mangala sir is an irreplaceable loss for this country considering the power of his international relations .. it would be grateful if you can take his lead and arrange at least 3 million doses of US approved Moderna or Pfizer vaccine through USAID for the unvaccinated people in western province which is currently the delta hotspot.. Moderna,Pfizer, and J&J are the only solutions to prevent the human deaths as you seen in Europe and US... Sir, please kindly consider this request..",12.91,26.0,,0.233867347240448,0.705070972442627,0.0610616616904735
Ranil,IND16,2299767,17.27,2024,7/26/2024,Ranil,Better to address the nation the dangers of this pandemic n your suggestions to overcome this crisis.Appreciating your effort n your proposals.,12.91,26.0,,0.0096487887203693,0.1223803982138633,0.8679708242416382
Ranil,IND16,2299767,17.27,2024,7/26/2024,Ranil,Dear Mr. Former Prime minister. need to take your commitment in this momentum time. Take hand the responsibility and handle all the issues with your maturity and diplomacy and short out all the legal and other political issues within the interim period and let country for new kind of youth generation. Wish you all the best.,12.91,26.0,,0.0017330676782876,0.0801331847906112,0.9181337356567384
Ranil,IND16,2299767,17.27,2024,7/26/2024,Ranil,Are you talking to the fully paid Govt Sector???? They will be happy for a 6 months lockdown. What about the majority of the daily wage earner?? They are starving already. What is your solution for them? To starve another week ?,12.91,26.0,,0.9572548270225524,0.0398232862353324,0.002921896521002
Ranil,IND16,2299767,17.27,2024,7/26/2024,Ranil,"Moment I joined they ended it, lol.",12.91,26.0,,0.0486492700874805,0.785163938999176,0.1661868244409561
Ranil,IND16,2299767,17.27,2024,7/26/2024,Ranil,With Ranil its only politis...He only knows politics.. One of the most failed politicians in SL history... I am optimistic that srilanka's will make sure this person will not run the country again..,12.91,26.0,,0.968492031097412,0.026423716917634,0.0050842980854213
Ranil,IND16,2299767,17.27,2024,7/26/2024,Ranil,Will talk about law. Why do you misrepresent Supreme Court order while denying to obey it? Why did you use PM to attack the Supreme Court covering to the parliamentary privileges denying to obey the ruling? Didn't you forget the same SC that reinstated you as PM in Oct 2018,12.91,26.0,,0.9298691153526306,0.0677192434668541,0.0024116241838783
Ranil,IND16,2299767,17.27,2024,7/26/2024,Ranil,"When Biden understood that he would not be able to win, he decided to drop. When will you do the same here",12.91,26.0,,0.8448869585990906,0.1494708210229873,0.0056422618217766
Ranil,IND16,2299767,17.27,2024,7/26/2024,Ranil,"Mr. President, what specific measures are you implementing to address thenational debt and ensure sustainable economic growth in Sri Lanka? Additionally, considering our national exports do not yet generate a surplus for export, what are your plans to enhance our export capacity?",12.91,26.0,,0.0156277250498533,0.9412360191345216,0.0431363247334957
Ranil,IND16,2299767,17.27,2024,7/22/2024,Ranil,"Srilanka Murderer/thief,it's President Ranil Wickremesinghe, who appointed a Criminal as Police Chief,is in panic mode witnessing the removal of the Police Chief from office,by the Supreme Court. Rani>you'll sleep no more",12.91,26.0,,0.973474144935608,0.0240908879786729,0.0024349363520741
Ranil,IND16,2299767,17.27,2024,7/22/2024,Ranil,"Ranil,is it true what you utter @ your Election meetings?that Elon Musk has agreed to invest with you! Has he given the word,or as with other you utter at Election meetings,is this a lie that may even affect the good name of the business magnate?issue a statement,pronto.",12.91,26.0,,0.221074640750885,0.7559382319450378,0.022987125441432
Ranil,IND16,2299767,17.27,2024,7/22/2024,Ranil,Keep going all the best of luck God,12.91,26.0,,0.0016556676710024,0.0087627340108156,0.98958158493042
Ranil,IND16,2299767,17.27,2024,7/22/2024,Ranil,"We know you are a pathetic selfish so please Regulate the departments and supervise first to function well for people rather than bring a new building everywhere as an election incentive to get votes. (Hospitals,universities)",12.91,26.0,,0.956153690814972,0.0406704545021057,0.0031758900731801
Ranil,IND16,2299767,17.27,2024,7/22/2024,Ranil,Need develop Losing way,12.91,26.0,,0.0171977374702692,0.9390376210212708,0.0437646098434925
Ranil,IND16,2299767,17.27,2024,7/21/2024,Ranil,"Everyone targets Gampaha. Kurunagala, Anuradhapura. Why?? Do they think the citizens there are dumbs who can be easily bought or cheated. I think they're knowledged to choose wisely.",12.91,26.0,,0.9407732486724854,0.056462425738573,0.0027643411885946
Ranil,IND16,2299767,17.27,2024,7/21/2024,Ranil,Let's rally together to chase away these culprits from our motherland.,12.91,26.0,,0.6982390284538269,0.2631416916847229,0.0386192500591278
Ranil,IND16,2299767,17.27,2024,7/21/2024,Ranil,You are teaming up with a band of crooks. How do you expect to develop the country with them?,12.91,26.0,,0.9540819525718688,0.0429530888795852,0.0029649580828845
Ranil,IND16,2299767,17.27,2024,7/21/2024,Ranil,"We wishing you all the best of luck to you, and your team, God bless you and your team nothing to loose or worry",12.91,26.0,,0.0019294265657663,0.0058822561986744,0.9921883344650269
Ranil,IND16,2299767,17.27,2024,7/21/2024,Ranil,Have elections and see if you can win,12.91,26.0,,0.0095117883756756,0.8265995383262634,0.1638886481523513
Ranil,IND16,2299767,17.27,2024,7/21/2024,Ranil,You are great leader for the country. Respect si,12.91,26.0,,0.0021167437080293,0.0065121506340801,0.9913711547851562
Ranil,IND16,2299767,17.27,2024,7/21/2024,Ranil,I love him,12.91,26.0,,0.002804328687489,0.0055636069737374,0.991632044315338
Ranil,IND16,2299767,17.27,2024,7/21/2024,Ranil,We are with you,12.91,26.0,,0.0026351471897214,0.0718376860022544,0.9255271553993224
Ranil,IND16,2299767,17.27,2024,7/21/2024,Ranil,sure winner,12.91,26.0,,0.0045569404028356,0.1226971521973609,0.8727458715438843
Ranil,IND16,2299767,17.27,2024,7/21/2024,Ranil,"Good bye butterfly, 2 more poya day for you",12.91,26.0,,0.08770402520895,0.8095595240592957,0.1027364134788513
Ranil,IND16,2299767,17.27,2024,7/17/2024,Ranil,Great leader please oblige the senior Citizens Fixed Deposit interest also in the same manner,12.91,26.0,,0.0012736363569274,0.0377278663218021,0.96099853515625
Ranil,IND16,2299767,17.27,2024,7/17/2024,Ranil,Great leader,12.91,26.0,,0.0026337704621255,0.0098806712776422,0.9874855875968932
Ranil,IND16,2299767,17.27,2024,7/17/2024,Ranil,Thank you My loveable president,12.91,26.0,,0.0023938734084367,0.0049462881870567,0.992659866809845
Ranil,IND16,2299767,17.27,2024,7/17/2024,Ranil,"I sents pragmatics , but currently I'm facing an examination",12.91,26.0,,0.0222555957734584,0.9627937078475952,0.0149506581947207
Ranil,IND16,2299767,17.27,2024,7/17/2024,Ranil,"You're a bluffer, good for nothing, you have the spirit, making people to slavery and rule them . You're judged and cursed, non from your blood line won't come to leadership, whatever you have , will be taken away from you. You cheater of your own citizens, so you've to pay the price to it.",12.91,26.0,,0.9743531942367554,0.0228690281510353,0.0027777445502579
Ranil,IND16,2299767,17.27,2024,7/17/2024,Ranil,"Come on let's work on some numbers let's crunch some numbers, what is your country's mathematics level? Is mathematics and reading highly promoted in you're country.",12.91,26.0,,0.0054358514025807,0.941639006137848,0.0529251582920551
Ranil,IND16,2299767,17.27,2024,7/17/2024,Ranil,"hello, Mr (illegitimate) President, it seems however hospitals are running out of medical doctors...",12.91,26.0,,0.9602132439613342,0.0365154221653938,0.0032712975516915
Ranil,IND16,2299767,17.27,2024,7/17/2024,Ranil,election fuckery,12.91,26.0,,0.9477716088294984,0.0463057272136211,0.0059226797893643
Ranil,IND16,2299767,17.27,2024,7/17/2024,Ranil,Sir we always support for you,12.91,26.0,,0.0015854695811867,0.0161975193768739,0.9822170734405518
Ranil,IND16,2299767,17.27,2024,6/27/2024,Ranil,Bring in the death penalty for rape and murder,12.91,26.0,,0.9563554525375366,0.0404989346861839,0.0031455792486667
Ranil,IND16,2299767,17.27,2024,6/27/2024,Ranil,We don't expect honesty and integrity from the Butcher of Batalanda.,12.91,26.0,,0.9710553288459778,0.0263311136513948,0.0026135509833693
Ranil,IND16,2299767,17.27,2024,6/27/2024,Ranil,grandfather,12.91,26.0,,0.0575173608958721,0.8440226912498474,0.0984599962830543
Ranil,IND16,2299767,17.27,2024,6/27/2024,Ranil,Does lenawa usually consult you before filing petitions ?,12.91,26.0,,0.0275570135563612,0.9634735584259032,0.0089693693444132
Ranil,IND16,2299767,17.27,2024,6/27/2024,Ranil,"Dude , you didn't come to politics yesterday you lived off your entire life as career politician , just a dirty career politico",12.91,26.0,,0.9796414375305176,0.0173956453800201,0.0029628528282046
Ranil,IND16,2299767,17.27,2024,6/27/2024,Ranil,Once again srilankan majority is getting into the wrong track listning to speakers and liars instead of rallying around @RW_UNP … if Sri Lankans miss the opportunity of making RW the next president … Sl is finished…,12.91,26.0,,0.9551364183425904,0.042430330067873,0.0024332352913916
Ranil,IND16,2299767,17.27,2024,6/27/2024,Ranil,Forget this issue. Ranil will never stoop so low! By far he’s the best candidate for another shot at being the President. His track record is too good. Others cannot even merit any consideration. He can hold his own in any forum. People who think otherwise are really crazy!,12.91,26.0,,0.0124458353966474,0.044133260846138,0.9434208869934082
Ranil,IND16,2299767,17.27,2024,6/27/2024,Ranil,"You had one job in the past. Don't screw up UNP as a party. You didn't just fail. You failed miserably, even losing your seat. You warm a seat. You have no plan to steer Sri Lanka to a developed nation because you surround yourself with incapable people.",12.91,26.0,,0.9748200178146362,0.0224977098405361,0.0026823505759239
Ranil,IND16,2299767,17.27,2024,6/27/2024,Ranil,"You took over a country in shambles with a suffering people with no hope. You boldly and confidently accepted the challenge when others ran away,and you immediately went to work restoring basic necessities with no money in the treasury ! You accomplished the impossible",12.91,26.0,,0.0887052193284034,0.3794156014919281,0.531879186630249
Ranil,IND16,2299767,17.27,2024,6/27/2024,Ranil,"Im 40 years, U & elite corrupt class left me no choice to fight against it,U all could not collect taxes,bring technology,improve govt services,establish rule of law, grow GDP. You r still backed by same political culture likes of RaviK,Why should i trust you for my children?",12.91,26.0,,0.97220641374588,0.0252043660730123,0.0025891934055835
Ranil,IND16,2299767,17.27,2024,6/27/2024,Ranil,We all will be joining hands with you Mr President. There are no other options.,12.91,26.0,,0.0016806017374619,0.0130501193925738,0.9852692484855652
Ranil,IND16,2299767,17.27,2024,6/27/2024,Ranil,"I applaud your recent achievements and hope you or your successors continue to liberalise the economy, bringing in necessary FTAs so Lankans stop paying 6 times more for food and being harassed by striking unions. Indirect tax should reduce, direct property tax can increase.",12.91,26.0,,0.00832015927881,0.0741917714476585,0.9174880385398864
Ranil,IND16,2299767,17.27,2024,6/27/2024,Ranil,You have done enough for the future children of Sri Lanka. They will have to pay for financial ruin your friends party put us in. Your neg on debt w no accountability for them will be remembered,12.91,26.0,,0.8913663625717163,0.1027255803346633,0.0059079616330564
Ranil,IND16,2299767,17.27,2024,6/21/2024,Ranil,"Mr President as much as I admire things you do, I must say since your government came to power, my life has been miserable. All the people around me are recruited by your regime, I'm left with no one to get help from, privacy infringed and my career as a banker came to a halt.",12.91,26.0,,0.9512441158294678,0.0420630872249603,0.0066927806474268
Ranil,IND16,2299767,17.27,2024,6/21/2024,Ranil,"Then they go to university and get brainwashed by JVP indoctrinators. Following this, strict laws must be put in place to ensure students use their time in uni well and must be given a time frame to remain there",12.91,26.0,,0.9159473776817322,0.0811648592352867,0.0028877689037472
Ranil,IND16,2299767,17.27,2024,6/21/2024,Ranil,Reduce the taxes you have unfairly imposed on us first and reduce the waste and corruption your government is lavishly indulging. We’ll believe you then,12.91,26.0,,0.9627459049224854,0.0341870747506618,0.0030670596752315
Ranil,IND16,2299767,17.27,2024,6/21/2024,Ranil,Not a coincidence that it is election time and hence the distribution of goodies to gain votes. All printed money.,12.91,26.0,,0.531920313835144,0.4493431448936462,0.0187365896999835
Ranil,IND16,2299767,17.27,2024,6/21/2024,Ranil,Is a policy of yours to install racist perverts who obsess over the clothes worns by children and who are trying to use the education system to get kids to remove their clothes? Sri lanka the racist civet shit of the Indian ocean,12.91,26.0,,0.9776105284690856,0.0198419503867626,0.002547577721998
Ranil,IND16,2299767,17.27,2024,6/21/2024,Ranil,"Still pending promises not complied, several years ago … that too by our tax monies SAD the new generation",12.91,26.0,,0.957045078277588,0.0406528897583484,0.0023020769003778
Ranil,IND16,2299767,17.27,2024,6/21/2024,Ranil,"I need to visit Sri Lanka regularly otherwise the work doesn't get done, and it improves my health by sweating so much I am trying to make Sri Lanka into a foreign country.",12.91,26.0,,0.0546340681612491,0.6812813878059387,0.2640846371650696
Namal,SLPP,1042352,2.5,2024,8/31/2024,Namal,"Mahinda was interested only to make Namal opposition leader, he was not bothered about the country, we always voted for Mahinda but this time for Ranil",2.02,3.0,,0.4434659779071808,0.5295376181602478,0.0269963853061199
Namal,SLPP,1042352,2.5,2024,8/31/2024,Namal,Please take photo from long range we need to see the crowd...,2.02,3.0,,0.0086256610229611,0.9635187387466432,0.027855547145009
